SEQN,CBD010,CBQ020,CBQ030,CBQ040,CBQ050,CBQ060,CBD070,CBD090,CBD110,CBD120,CBD130,CBQ140,CBD150,CBD160,CBD170,CBD180,CBQ190
41657.0,1.0,1.0,3.0,1.0,1.0,1.0,514.0,85.0,0.0,100.0,0.0,2.0,5.0,5.0,45.0,4.0,4.0
41658.0,1.0,2.0,1.0,3.0,4.0,5.0,642.0,0.0,0.0,60.0,0.0,5.0,5.0,7.0,90.0,7.0,7.0
41659.0,2.0,1.0,1.0,3.0,2.0,4.0,642.0,0.0,0.0,999999.0,0.0,2.0,9.0,5.0,120.0,4.0,4.0
41660.0,2.0,1.0,1.0,4.0,1.0,3.0,428.0,0.0,300.0,300.0,0.0,1.0,10.0,7.0,90.0,7.0,7.0
41661.0,2.0,1.0,1.0,1.0,5.0,1.0,425.0,0.0,0.0,100.0,20.0,2.0,2.0,1.0,60.0,1.0,1.0
41662.0,2.0,1.0,2.0,1.0,3.0,3.0,800.0,0.0,1200.0,100.0,0.0,2.0,20.0,7.0,60.0,7.0,7.0
41663.0,2.0,2.0,1.0,3.0,3.0,1.0,400.0,30.0,130.0,40.0,0.0,3.0,30.0,7.0,120.0,5.0,0.0
41664.0,2.0,4.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,257.0,300.0,4.0,10.0,0.0,nan,666.0,nan
41665.0,2.0,2.0,1.0,1.0,5.0,2.0,428.0,42.0,0.0,85.0,0.0,3.0,10.0,4.0,60.0,4.0,4.0
41666.0,1.0,2.0,3.0,1.0,1.0,1.0,471.0,0.0,107.0,171.0,0.0,2.0,22.0,5.0,120.0,7.0,5.0
41667.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,300.0,60.0,0.0,2.0,20.0,7.0,90.0,7.0,7.0
41668.0,1.0,1.0,1.0,5.0,1.0,5.0,30.0,0.0,200.0,15.0,0.0,2.0,20.0,1.0,180.0,7.0,7.0
41669.0,nan,2.0,2.0,5.0,5.0,1.0,200.0,20.0,0.0,20.0,0.0,3.0,10.0,4.0,60.0,666.0,nan
41670.0,2.0,5.0,4.0,2.0,5.0,1.0,557.0,0.0,42.0,107.0,8.0,2.0,6.0,5.0,120.0,3.0,3.0
41671.0,2.0,3.0,3.0,4.0,5.0,1.0,128.0,0.0,0.0,85.0,0.0,3.0,5.0,7.0,60.0,666.0,nan
41672.0,1.0,1.0,1.0,4.0,3.0,1.0,428.0,42.0,150.0,214.0,107.0,2.0,5.0,6.0,180.0,7.0,6.0
41673.0,2.0,1.0,1.0,4.0,1.0,4.0,500.0,0.0,0.0,100.0,0.0,2.0,20.0,7.0,120.0,10.0,10.0
41674.0,2.0,4.0,2.0,3.0,1.0,1.0,200.0,30.0,0.0,50.0,8.0,3.0,20.0,1.0,45.0,666.0,nan
41675.0,2.0,1.0,4.0,1.0,5.0,1.0,100.0,0.0,40.0,0.0,0.0,4.0,30.0,2.0,30.0,666.0,nan
41676.0,1.0,1.0,1.0,2.0,1.0,1.0,321.0,42.0,25.0,80.0,40.0,1.0,20.0,4.0,45.0,15.0,7.0
41677.0,2.0,1.0,1.0,1.0,5.0,1.0,428.0,85.0,42.0,171.0,0.0,2.0,10.0,7.0,90.0,7.0,7.0
41678.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41679.0,2.0,1.0,1.0,1.0,1.0,1.0,300.0,50.0,0.0,100.0,25.0,4.0,30.0,4.0,60.0,4.0,4.0
41680.0,1.0,3.0,2.0,2.0,5.0,3.0,535.0,128.0,0.0,0.0,0.0,2.0,15.0,5.0,90.0,0.0,nan
41681.0,2.0,2.0,2.0,3.0,4.0,3.0,600.0,75.0,0.0,90.0,0.0,2.0,10.0,7.0,75.0,21.0,20.0
41682.0,2.0,1.0,2.0,1.0,5.0,1.0,1071.0,214.0,214.0,321.0,30.0,2.0,5.0,6.0,60.0,7.0,6.0
41683.0,2.0,2.0,2.0,1.0,1.0,3.0,857.0,171.0,25.0,150.0,0.0,1.0,10.0,4.0,120.0,4.0,4.0
41684.0,2.0,1.0,3.0,1.0,5.0,1.0,250.0,20.0,140.0,50.0,0.0,3.0,15.0,6.0,120.0,7.0,6.0
41685.0,1.0,2.0,2.0,2.0,4.0,1.0,350.0,0.0,50.0,0.0,40.0,4.0,30.0,4.0,90.0,0.0,nan
41686.0,1.0,1.0,4.0,3.0,1.0,3.0,642.0,0.0,0.0,300.0,0.0,2.0,15.0,4.0,90.0,2.0,0.0
41687.0,2.0,1.0,1.0,1.0,5.0,1.0,500.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,120.0,7.0,7.0
41688.0,2.0,3.0,1.0,1.0,5.0,1.0,428.0,0.0,50.0,50.0,0.0,2.0,25.0,7.0,60.0,4.0,4.0
41689.0,1.0,3.0,1.0,3.0,5.0,4.0,857.0,214.0,214.0,20.0,0.0,1.0,5.0,0.0,nan,7.0,7.0
41690.0,2.0,1.0,1.0,1.0,5.0,3.0,400.0,0.0,200.0,100.0,0.0,2.0,5.0,7.0,120.0,4.0,4.0
41691.0,1.0,2.0,2.0,2.0,1.0,3.0,300.0,30.0,50.0,250.0,20.0,3.0,20.0,7.0,30.0,7.0,7.0
41692.0,2.0,1.0,1.0,1.0,1.0,1.0,400.0,0.0,0.0,514.0,0.0,2.0,5.0,7.0,180.0,5.0,5.0
41693.0,2.0,1.0,2.0,1.0,5.0,2.0,400.0,25.0,25.0,20.0,50.0,3.0,10.0,6.0,60.0,666.0,nan
41694.0,2.0,1.0,1.0,1.0,5.0,1.0,400.0,0.0,0.0,200.0,20.0,3.0,10.0,6.0,60.0,7.0,6.0
41695.0,2.0,1.0,1.0,1.0,5.0,1.0,200.0,50.0,20.0,70.0,0.0,2.0,5.0,2.0,60.0,3.0,2.0
41696.0,2.0,1.0,1.0,1.0,4.0,1.0,800.0,150.0,400.0,200.0,200.0,3.0,10.0,2.0,120.0,2.0,2.0
41697.0,2.0,1.0,1.0,1.0,5.0,1.0,500.0,0.0,300.0,80.0,0.0,2.0,20.0,7.0,240.0,7.0,7.0
41698.0,2.0,1.0,1.0,2.0,1.0,3.0,500.0,0.0,0.0,400.0,0.0,2.0,10.0,7.0,120.0,7.0,7.0
41699.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,0.0,0.0,200.0,200.0,3.0,2.0,4.0,20.0,0.0,nan
41700.0,2.0,5.0,3.0,3.0,5.0,1.0,200.0,0.0,0.0,200.0,0.0,2.0,15.0,3.0,30.0,0.0,nan
41701.0,2.0,1.0,1.0,1.0,5.0,1.0,1100.0,0.0,0.0,50.0,0.0,1.0,15.0,7.0,120.0,2.0,2.0
41702.0,2.0,3.0,3.0,2.0,5.0,1.0,100.0,0.0,50.0,150.0,0.0,6.0,5.0,1.0,90.0,666.0,nan
41703.0,2.0,3.0,2.0,3.0,5.0,3.0,205.0,0.0,0.0,0.0,30.0,4.0,30.0,2.0,30.0,0.0,nan
41704.0,1.0,1.0,2.0,1.0,5.0,1.0,700.0,100.0,0.0,200.0,0.0,1.0,5.0,3.0,60.0,14.0,14.0
41705.0,1.0,1.0,2.0,1.0,4.0,1.0,999999.0,999999.0,35.0,200.0,0.0,4.0,5.0,7.0,90.0,0.0,nan
41706.0,1.0,1.0,4.0,5.0,5.0,3.0,400.0,0.0,200.0,200.0,0.0,2.0,5.0,2.0,120.0,0.0,nan
41707.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41708.0,2.0,1.0,4.0,2.0,1.0,2.0,321.0,42.0,21.0,50.0,20.0,3.0,30.0,3.0,60.0,3.0,3.0
41709.0,2.0,1.0,1.0,1.0,1.0,4.0,700.0,100.0,100.0,100.0,40.0,3.0,30.0,5.0,60.0,4.0,4.0
41710.0,2.0,1.0,2.0,2.0,5.0,1.0,80.0,0.0,0.0,150.0,0.0,2.0,20.0,0.0,nan,666.0,nan
41711.0,1.0,1.0,1.0,4.0,4.0,3.0,150.0,30.0,10.0,128.0,0.0,4.0,20.0,7.0,90.0,4.0,4.0
41712.0,2.0,2.0,2.0,4.0,5.0,2.0,400.0,40.0,200.0,80.0,60.0,3.0,4.0,10.0,1.0,5.0,5.0
41713.0,2.0,4.0,3.0,2.0,5.0,2.0,350.0,100.0,60.0,120.0,60.0,2.0,5.0,5.0,60.0,5.0,5.0
41714.0,2.0,3.0,1.0,3.0,2.0,3.0,450.0,100.0,100.0,0.0,0.0,4.0,10.0,7.0,60.0,3.0,3.0
41715.0,2.0,1.0,1.0,4.0,1.0,4.0,321.0,0.0,42.0,50.0,10.0,1.0,15.0,5.0,180.0,21.0,18.0
41716.0,2.0,3.0,1.0,3.0,1.0,1.0,300.0,0.0,0.0,20.0,0.0,4.0,5.0,4.0,120.0,0.0,nan
41717.0,1.0,1.0,2.0,4.0,1.0,3.0,200.0,0.0,0.0,80.0,5.0,3.0,60.0,6.0,120.0,18.0,18.0
41718.0,2.0,1.0,1.0,1.0,5.0,1.0,400.0,0.0,150.0,85.0,0.0,1.0,10.0,7.0,30.0,7.0,7.0
41719.0,2.0,2.0,2.0,2.0,5.0,2.0,500.0,0.0,50.0,50.0,0.0,2.0,10.0,3.0,60.0,3.0,3.0
41720.0,2.0,4.0,5.0,4.0,5.0,2.0,360.0,80.0,0.0,0.0,0.0,3.0,5.0,7.0,60.0,2.0,2.0
41721.0,2.0,1.0,1.0,1.0,5.0,1.0,300.0,0.0,100.0,200.0,0.0,2.0,10.0,0.0,nan,5.0,2.0
41722.0,2.0,1.0,1.0,3.0,3.0,3.0,857.0,0.0,0.0,999999.0,0.0,2.0,20.0,5.0,150.0,3.0,3.0
41723.0,2.0,2.0,2.0,3.0,5.0,2.0,300.0,25.0,30.0,25.0,0.0,2.0,20.0,7.0,60.0,14.0,14.0
41724.0,2.0,3.0,4.0,4.0,5.0,3.0,100.0,10.0,25.0,50.0,999999.0,3.0,15.0,2.0,30.0,2.0,2.0
41725.0,2.0,1.0,2.0,4.0,1.0,4.0,107.0,25.0,0.0,75.0,0.0,3.0,5.0,2.0,60.0,666.0,nan
41726.0,2.0,1.0,3.0,4.0,1.0,5.0,300.0,0.0,200.0,50.0,20.0,2.0,20.0,7.0,60.0,7.0,7.0
41727.0,1.0,1.0,1.0,3.0,1.0,3.0,385.0,42.0,100.0,200.0,25.0,2.0,5.0,6.0,45.0,14.0,13.0
41728.0,2.0,1.0,1.0,1.0,1.0,1.0,550.0,200.0,200.0,400.0,200.0,2.0,5.0,7.0,90.0,12.0,12.0
41729.0,1.0,3.0,1.0,4.0,5.0,1.0,857.0,42.0,0.0,128.0,0.0,2.0,10.0,5.0,1.0,5.0,5.0
41730.0,1.0,1.0,1.0,3.0,1.0,3.0,128.0,0.0,64.0,50.0,0.0,3.0,15.0,7.0,120.0,7.0,7.0
41731.0,2.0,3.0,1.0,1.0,3.0,3.0,150.0,0.0,150.0,200.0,75.0,1.0,10.0,7.0,60.0,3.0,3.0
41732.0,2.0,1.0,1.0,1.0,5.0,1.0,857.0,0.0,214.0,0.0,0.0,1.0,15.0,7.0,45.0,7.0,7.0
41733.0,2.0,2.0,2.0,3.0,5.0,2.0,300.0,0.0,0.0,50.0,0.0,3.0,15.0,7.0,60.0,666.0,nan
41734.0,2.0,2.0,2.0,3.0,5.0,2.0,600.0,0.0,0.0,80.0,0.0,2.0,10.0,7.0,120.0,7.0,7.0
41735.0,1.0,1.0,1.0,1.0,1.0,1.0,350.0,50.0,0.0,26.0,7.0,1.0,3.0,6.0,60.0,13.0,13.0
41736.0,2.0,3.0,4.0,1.0,5.0,1.0,150.0,0.0,0.0,20.0,0.0,4.0,5.0,2.0,60.0,5.0,5.0
41737.0,2.0,4.0,2.0,1.0,5.0,4.0,150.0,0.0,0.0,220.0,0.0,3.0,15.0,3.0,45.0,3.0,3.0
41738.0,1.0,2.0,2.0,2.0,5.0,3.0,300.0,0.0,75.0,200.0,100.0,2.0,15.0,4.0,90.0,2.0,2.0
41739.0,1.0,3.0,2.0,5.0,5.0,3.0,25.0,6.0,5.0,0.0,0.0,5.0,15.0,7.0,120.0,666.0,nan
41740.0,1.0,1.0,1.0,1.0,5.0,1.0,60.0,0.0,4.0,0.0,6.0,3.0,5.0,1.0,60.0,666.0,nan
41741.0,nan,1.0,1.0,5.0,5.0,5.0,1071.0,300.0,0.0,0.0,0.0,1.0,15.0,7.0,60.0,666.0,nan
41742.0,2.0,1.0,1.0,4.0,1.0,4.0,600.0,0.0,0.0,100.0,30.0,2.0,5.0,3.0,120.0,0.0,nan
41743.0,2.0,1.0,2.0,3.0,5.0,3.0,514.0,128.0,107.0,214.0,257.0,2.0,15.0,7.0,120.0,6.0,6.0
41744.0,2.0,1.0,1.0,3.0,1.0,3.0,400.0,0.0,200.0,100.0,50.0,2.0,10.0,7.0,60.0,7.0,7.0
41745.0,2.0,1.0,2.0,1.0,1.0,5.0,800.0,70.0,40.0,0.0,0.0,2.0,20.0,7.0,60.0,7.0,7.0
41746.0,2.0,1.0,3.0,4.0,5.0,4.0,800.0,0.0,0.0,100.0,0.0,2.0,10.0,7.0,60.0,4.0,4.0
41747.0,2.0,1.0,1.0,3.0,1.0,2.0,700.0,150.0,50.0,100.0,0.0,2.0,25.0,1.0,180.0,14.0,14.0
41748.0,nan,1.0,2.0,4.0,5.0,4.0,200.0,0.0,0.0,5.0,0.0,3.0,10.0,7.0,60.0,666.0,nan
41749.0,2.0,2.0,3.0,1.0,4.0,2.0,750.0,0.0,100.0,100.0,100.0,2.0,5.0,5.0,1.0,14.0,8.0
41750.0,1.0,1.0,1.0,3.0,5.0,1.0,200.0,0.0,150.0,500.0,200.0,2.0,7.0,1.0,20.0,666.0,nan
41751.0,2.0,1.0,1.0,1.0,1.0,1.0,428.0,80.0,30.0,257.0,0.0,3.0,40.0,4.0,20.0,7.0,4.0
41752.0,2.0,1.0,1.0,3.0,3.0,3.0,388.0,0.0,0.0,20.0,20.0,3.0,5.0,3.0,120.0,3.0,3.0
41753.0,2.0,2.0,5.0,2.0,1.0,3.0,321.0,0.0,0.0,1285.0,0.0,2.0,10.0,0.0,nan,666.0,nan
41754.0,2.0,1.0,1.0,1.0,5.0,5.0,300.0,0.0,0.0,300.0,20.0,4.0,25.0,6.0,60.0,7.0,7.0
41755.0,2.0,2.0,2.0,3.0,5.0,1.0,150.0,0.0,0.0,20.0,0.0,2.0,5.0,7.0,60.0,666.0,nan
41756.0,2.0,1.0,1.0,1.0,5.0,4.0,290.0,50.0,42.0,0.0,20.0,3.0,8.0,0.0,nan,0.0,nan
41757.0,2.0,3.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,30.0,10.0,5.0,5.0,0.0,nan,666.0,nan
41758.0,2.0,1.0,1.0,1.0,5.0,2.0,428.0,0.0,428.0,999999.0,999999.0,1.0,15.0,7.0,120.0,0.0,nan
41759.0,2.0,2.0,3.0,1.0,5.0,1.0,600.0,100.0,0.0,75.0,50.0,1.0,5.0,6.0,90.0,6.0,6.0
41760.0,2.0,1.0,2.0,3.0,4.0,2.0,214.0,42.0,100.0,107.0,25.0,2.0,5.0,2.0,60.0,666.0,nan
41761.0,1.0,1.0,2.0,2.0,1.0,4.0,857.0,85.0,25.0,750.0,100.0,2.0,15.0,5.0,90.0,10.0,8.0
41762.0,2.0,2.0,3.0,4.0,3.0,2.0,600.0,300.0,0.0,800.0,80.0,1.0,15.0,2.0,60.0,666.0,nan
41763.0,2.0,1.0,1.0,3.0,5.0,5.0,750.0,0.0,300.0,0.0,40.0,3.0,10.0,7.0,180.0,7.0,7.0
41764.0,2.0,1.0,3.0,1.0,1.0,4.0,428.0,42.0,21.0,214.0,21.0,3.0,10.0,5.0,90.0,5.0,5.0
41765.0,2.0,1.0,3.0,1.0,5.0,1.0,300.0,55.0,32.0,200.0,50.0,2.0,20.0,0.0,nan,2.0,2.0
41766.0,2.0,3.0,99.0,3.0,5.0,3.0,280.0,40.0,30.0,50.0,0.0,3.0,5.0,7.0,60.0,10.0,10.0
41767.0,1.0,1.0,1.0,4.0,1.0,5.0,214.0,0.0,30.0,15.0,15.0,2.0,30.0,7.0,120.0,7.0,7.0
41768.0,1.0,2.0,3.0,3.0,5.0,3.0,321.0,64.0,20.0,500.0,40.0,2.0,10.0,4.0,180.0,2.0,2.0
41769.0,2.0,1.0,1.0,1.0,5.0,1.0,408.0,0.0,200.0,40.0,20.0,4.0,30.0,7.0,120.0,6.0,6.0
41770.0,2.0,1.0,1.0,1.0,1.0,3.0,600.0,128.0,0.0,214.0,0.0,1.0,15.0,7.0,120.0,7.0,7.0
41771.0,2.0,1.0,1.0,3.0,5.0,4.0,128.0,0.0,25.0,0.0,0.0,1.0,30.0,6.0,60.0,666.0,nan
41772.0,2.0,2.0,3.0,1.0,2.0,4.0,150.0,0.0,150.0,50.0,20.0,3.0,15.0,3.0,30.0,7.0,3.0
41773.0,2.0,2.0,4.0,3.0,5.0,1.0,70.0,0.0,200.0,25.0,15.0,2.0,5.0,4.0,120.0,3.0,3.0
41774.0,2.0,1.0,3.0,2.0,5.0,1.0,400.0,25.0,40.0,50.0,100.0,3.0,5.0,5.0,180.0,2.0,2.0
41775.0,2.0,2.0,2.0,2.0,4.0,2.0,150.0,50.0,0.0,50.0,0.0,2.0,5.0,3.0,300.0,0.0,nan
41776.0,1.0,4.0,1.0,3.0,5.0,2.0,200.0,0.0,50.0,2.0,0.0,4.0,10.0,7.0,60.0,10.0,10.0
41777.0,2.0,1.0,1.0,2.0,1.0,4.0,325.0,0.0,250.0,400.0,0.0,3.0,12.0,4.0,120.0,4.0,4.0
41778.0,2.0,3.0,1.0,2.0,5.0,1.0,450.0,0.0,100.0,200.0,0.0,4.0,10.0,5.0,120.0,5.0,5.0
41779.0,2.0,1.0,3.0,4.0,5.0,5.0,250.0,75.0,0.0,30.0,0.0,3.0,10.0,4.0,60.0,7.0,4.0
41780.0,2.0,2.0,2.0,2.0,3.0,2.0,200.0,0.0,0.0,0.0,0.0,1.0,30.0,7.0,30.0,666.0,nan
41781.0,2.0,2.0,2.0,3.0,5.0,5.0,320.0,120.0,200.0,160.0,35.0,3.0,15.0,4.0,90.0,7.0,5.0
41782.0,2.0,2.0,1.0,2.0,4.0,1.0,400.0,0.0,0.0,60.0,0.0,3.0,25.0,5.0,60.0,10.0,10.0
41783.0,2.0,1.0,1.0,3.0,1.0,1.0,100.0,0.0,0.0,30.0,0.0,2.0,5.0,4.0,60.0,666.0,nan
41784.0,2.0,2.0,1.0,3.0,5.0,1.0,425.0,0.0,0.0,50.0,0.0,3.0,20.0,2.0,180.0,7.0,7.0
41785.0,2.0,1.0,1.0,1.0,5.0,1.0,300.0,0.0,0.0,30.0,20.0,2.0,5.0,5.0,90.0,5.0,5.0
41786.0,2.0,1.0,1.0,1.0,5.0,3.0,600.0,75.0,0.0,0.0,0.0,1.0,15.0,7.0,90.0,7.0,7.0
41787.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41788.0,2.0,1.0,3.0,1.0,1.0,2.0,214.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,60.0,3.0,3.0
41789.0,2.0,1.0,1.0,3.0,3.0,3.0,388.0,0.0,0.0,20.0,20.0,3.0,5.0,3.0,120.0,3.0,3.0
41790.0,1.0,3.0,1.0,3.0,5.0,1.0,400.0,20.0,50.0,75.0,50.0,4.0,15.0,3.0,60.0,0.0,nan
41791.0,2.0,1.0,2.0,3.0,5.0,1.0,300.0,20.0,0.0,50.0,0.0,4.0,60.0,4.0,30.0,21.0,18.0
41792.0,2.0,1.0,1.0,1.0,5.0,1.0,428.0,0.0,0.0,428.0,0.0,2.0,20.0,7.0,60.0,7.0,7.0
41793.0,2.0,1.0,2.0,2.0,2.0,2.0,100.0,0.0,75.0,10.0,0.0,5.0,30.0,7.0,60.0,666.0,nan
41794.0,2.0,3.0,3.0,4.0,5.0,5.0,250.0,0.0,250.0,20.0,35.0,3.0,5.0,3.0,30.0,0.0,nan
41795.0,2.0,3.0,3.0,3.0,5.0,1.0,700.0,0.0,0.0,0.0,0.0,4.0,15.0,7.0,60.0,7.0,7.0
41796.0,1.0,1.0,1.0,2.0,1.0,4.0,175.0,25.0,0.0,13.0,0.0,3.0,5.0,4.0,20.0,666.0,nan
41797.0,2.0,2.0,2.0,3.0,1.0,2.0,450.0,25.0,100.0,50.0,0.0,2.0,30.0,4.0,120.0,4.0,4.0
41798.0,1.0,1.0,1.0,1.0,5.0,1.0,450.0,100.0,0.0,30.0,0.0,4.0,20.0,3.0,240.0,1.0,1.0
41799.0,2.0,1.0,1.0,4.0,1.0,4.0,400.0,0.0,100.0,100.0,0.0,1.0,10.0,7.0,60.0,14.0,14.0
41800.0,2.0,2.0,2.0,2.0,1.0,3.0,400.0,50.0,0.0,171.0,107.0,3.0,10.0,5.0,60.0,5.0,5.0
41801.0,2.0,1.0,1.0,4.0,2.0,3.0,500.0,0.0,0.0,100.0,0.0,3.0,15.0,7.0,60.0,2.0,2.0
41802.0,2.0,4.0,5.0,1.0,5.0,1.0,800.0,100.0,40.0,100.0,0.0,2.0,10.0,6.0,90.0,6.0,6.0
41803.0,2.0,1.0,1.0,2.0,5.0,2.0,200.0,50.0,0.0,20.0,15.0,4.0,15.0,6.0,180.0,7.0,7.0
41804.0,2.0,3.0,4.0,3.0,2.0,3.0,428.0,0.0,214.0,500.0,100.0,2.0,5.0,6.0,120.0,21.0,21.0
41805.0,2.0,2.0,2.0,3.0,5.0,1.0,857.0,171.0,0.0,80.0,0.0,2.0,30.0,6.0,60.0,7.0,7.0
41806.0,1.0,1.0,2.0,1.0,5.0,1.0,100.0,999999.0,999999.0,0.0,0.0,6.0,15.0,7.0,30.0,666.0,nan
41807.0,2.0,2.0,2.0,2.0,5.0,2.0,857.0,214.0,85.0,128.0,0.0,2.0,15.0,5.0,45.0,15.0,15.0
41808.0,2.0,1.0,1.0,1.0,1.0,3.0,214.0,0.0,0.0,60.0,0.0,2.0,15.0,6.0,60.0,7.0,6.0
41809.0,2.0,2.0,2.0,3.0,5.0,3.0,530.0,0.0,0.0,20.0,0.0,2.0,5.0,7.0,60.0,7.0,7.0
41810.0,2.0,1.0,1.0,5.0,5.0,5.0,1000.0,0.0,0.0,100.0,0.0,1.0,10.0,7.0,180.0,14.0,14.0
41811.0,2.0,1.0,1.0,1.0,5.0,1.0,250.0,0.0,50.0,200.0,0.0,2.0,5.0,1.0,30.0,1.0,1.0
41812.0,1.0,2.0,1.0,2.0,5.0,1.0,350.0,100.0,21.0,0.0,0.0,2.0,5.0,1.0,60.0,7.0,1.0
41813.0,2.0,1.0,2.0,3.0,1.0,5.0,400.0,0.0,100.0,0.0,0.0,2.0,5.0,7.0,60.0,7.0,7.0
41814.0,2.0,3.0,2.0,1.0,5.0,3.0,150.0,30.0,0.0,55.0,0.0,3.0,6.0,0.0,nan,666.0,nan
41815.0,2.0,1.0,1.0,4.0,2.0,2.0,300.0,85.0,0.0,85.0,42.0,2.0,5.0,0.0,nan,666.0,nan
41816.0,2.0,2.0,2.0,3.0,5.0,2.0,600.0,0.0,0.0,0.0,0.0,3.0,15.0,7.0,120.0,7.0,7.0
41817.0,2.0,1.0,1.0,1.0,5.0,4.0,300.0,0.0,150.0,100.0,0.0,3.0,20.0,5.0,120.0,7.0,7.0
41818.0,2.0,1.0,1.0,1.0,5.0,4.0,535.0,0.0,0.0,25.0,0.0,1.0,15.0,6.0,45.0,6.0,6.0
41819.0,2.0,3.0,1.0,1.0,5.0,1.0,0.0,0.0,700.0,20.0,0.0,1.0,5.0,0.0,nan,0.0,nan
41820.0,2.0,2.0,2.0,2.0,5.0,3.0,400.0,0.0,0.0,100.0,0.0,1.0,30.0,7.0,180.0,7.0,7.0
41821.0,2.0,4.0,4.0,4.0,5.0,2.0,200.0,0.0,200.0,200.0,40.0,3.0,5.0,1.0,60.0,6.0,1.0
41822.0,2.0,1.0,1.0,1.0,5.0,3.0,642.0,42.0,0.0,50.0,20.0,2.0,15.0,4.0,90.0,7.0,7.0
41823.0,2.0,2.0,2.0,2.0,5.0,2.0,400.0,0.0,0.0,150.0,80.0,3.0,10.0,3.0,90.0,3.0,3.0
41824.0,2.0,1.0,1.0,3.0,5.0,2.0,300.0,0.0,0.0,50.0,20.0,4.0,5.0,7.0,90.0,7.0,7.0
41825.0,2.0,1.0,1.0,5.0,5.0,1.0,80.0,0.0,15.0,50.0,0.0,3.0,5.0,4.0,90.0,666.0,nan
41826.0,1.0,1.0,5.0,5.0,5.0,1.0,642.0,214.0,0.0,214.0,0.0,3.0,15.0,1.0,60.0,7.0,1.0
41827.0,2.0,1.0,3.0,4.0,5.0,5.0,428.0,107.0,0.0,321.0,8.0,1.0,10.0,6.0,60.0,6.0,6.0
41828.0,2.0,1.0,1.0,3.0,5.0,2.0,800.0,999999.0,0.0,200.0,0.0,2.0,20.0,0.0,nan,3.0,3.0
41829.0,2.0,2.0,4.0,1.0,5.0,1.0,642.0,171.0,42.0,428.0,642.0,2.0,10.0,4.0,60.0,4.0,4.0
41830.0,2.0,1.0,1.0,1.0,4.0,4.0,300.0,0.0,0.0,20.0,0.0,3.0,5.0,6.0,45.0,0.0,nan
41831.0,2.0,2.0,4.0,1.0,5.0,1.0,642.0,171.0,42.0,428.0,642.0,2.0,10.0,4.0,60.0,4.0,4.0
41832.0,2.0,1.0,1.0,1.0,5.0,1.0,480.0,210.0,60.0,0.0,10.0,2.0,101.0,7.0,120.0,7.0,7.0
41833.0,2.0,1.0,1.0,3.0,5.0,1.0,2142.0,0.0,137.0,0.0,30.0,3.0,15.0,5.0,80.0,2.0,2.0
41834.0,2.0,1.0,1.0,2.0,2.0,4.0,430.0,30.0,30.0,200.0,25.0,1.0,20.0,5.0,90.0,7.0,7.0
41835.0,2.0,1.0,1.0,4.0,5.0,5.0,800.0,0.0,500.0,0.0,0.0,3.0,30.0,7.0,120.0,7.0,7.0
41836.0,2.0,2.0,1.0,3.0,5.0,3.0,428.0,85.0,0.0,75.0,30.0,2.0,60.0,5.0,90.0,5.0,5.0
41837.0,1.0,1.0,2.0,2.0,1.0,4.0,857.0,85.0,25.0,750.0,100.0,2.0,15.0,5.0,90.0,10.0,8.0
41838.0,2.0,2.0,2.0,2.0,5.0,5.0,150.0,10.0,0.0,0.0,0.0,4.0,20.0,7.0,45.0,7.0,7.0
41839.0,2.0,1.0,1.0,3.0,5.0,4.0,642.0,0.0,0.0,342.0,60.0,1.0,5.0,7.0,90.0,0.0,nan
41840.0,2.0,1.0,1.0,1.0,1.0,5.0,150.0,0.0,0.0,25.0,0.0,4.0,45.0,7.0,60.0,7.0,7.0
41841.0,2.0,2.0,1.0,2.0,4.0,1.0,400.0,0.0,0.0,60.0,0.0,3.0,25.0,5.0,60.0,10.0,10.0
41842.0,2.0,1.0,1.0,1.0,5.0,3.0,1285.0,128.0,100.0,250.0,0.0,1.0,15.0,7.0,90.0,7.0,7.0
41843.0,2.0,1.0,1.0,2.0,5.0,4.0,600.0,0.0,100.0,75.0,0.0,1.0,15.0,7.0,45.0,7.0,7.0
41844.0,2.0,2.0,1.0,1.0,5.0,1.0,300.0,0.0,0.0,150.0,0.0,2.0,5.0,2.0,120.0,6.0,4.0
41845.0,2.0,3.0,4.0,3.0,5.0,3.0,385.0,0.0,257.0,60.0,20.0,3.0,15.0,5.0,30.0,7.0,5.0
41846.0,2.0,1.0,1.0,1.0,5.0,1.0,300.0,15.0,0.0,0.0,0.0,3.0,10.0,7.0,120.0,7.0,7.0
41847.0,2.0,2.0,2.0,2.0,4.0,2.0,250.0,0.0,50.0,0.0,0.0,3.0,10.0,7.0,120.0,7.0,7.0
